sim_time, my_robot/rail_cart_joint?0/position
9.751, -2.9403e-06
9.752, -2.94593e-06
9.753, -2.95155e-06
9.754, -2.95716e-06
9.755, -2.96281e-06
9.756, -2.96848e-06
9.757, -2.97415e-06
9.758, -2.9798e-06
9.759, -2.98549e-06
9.76, -2.99121e-06
9.761, -2.99691e-06
9.762, -3.00261e-06
9.763, -3.00834e-06
9.764, -3.01411e-06
9.765, -3.01986e-06
9.766, -3.0256e-06
9.767, -3.03137e-06
9.768, -3.03718e-06
9.769, -3.04298e-06
9.77, -3.04876e-06
9.771, -3.05458e-06
9.772, -3.06043e-06
9.773, -3.06627e-06
9.774, -3.0721e-06
9.775, -3.07796e-06
9.776, -3.08386e-06
9.777, -3.08974e-06
9.778, -3.09562e-06
9.779, -3.10153e-06
9.78, -3.10747e-06
9.781, -3.1134e-06
9.782, -3.11932e-06
9.783, -3.12527e-06
9.784, -3.13126e-06
9.785, -3.13723e-06
9.786, -3.1432e-06
9.787, -3.1492e-06
9.788, -3.15523e-06
9.789, -3.16125e-06
9.79, -3.16726e-06
9.791, -3.17331e-06
9.792, -3.17938e-06
9.793, -3.18545e-06
9.794, -3.19151e-06
9.795, -3.1976e-06
9.796, -3.20372e-06
9.797, -3.20984e-06
9.798, -3.21594e-06
9.799, -3.22208e-06
9.8, -3.22825e-06
9.801, -3.23441e-06
9.802, -3.24056e-06
9.803, -3.24674e-06
9.804, -3.25296e-06
9.805, -3.25917e-06
9.806, -3.26537e-06
9.807, -3.2716e-06
9.808, -3.27786e-06
9.809, -3.28412e-06
9.81, -3.29036e-06
9.811, -3.29664e-06
9.812, -3.30296e-06
9.813, -3.30926e-06
9.814, -3.31555e-06
9.815, -3.32188e-06
9.816, -3.32824e-06
9.817, -3.33459e-06
9.818, -3.34094e-06
9.819, -3.34731e-06
9.82, -3.35372e-06
9.821, -3.36012e-06
9.822, -3.36651e-06
9.823, -3.37294e-06
9.824, -3.3794e-06
9.825, -3.38584e-06
9.826, -3.39228e-06
9.827, -3.39876e-06
9.828, -3.40527e-06
9.829, -3.41176e-06
9.83, -3.41825e-06
9.831, -3.42478e-06
9.832, -3.43133e-06
9.833, -3.43788e-06
9.834, -3.44442e-06
9.835, -3.451e-06
9.836, -3.4576e-06
9.837, -3.4642e-06
9.838, -3.47079e-06
9.839, -3.47741e-06
9.84, -3.48407e-06
9.841, -3.49072e-06
9.842, -3.49736e-06
9.843, -3.50403e-06
9.844, -3.51074e-06
9.845, -3.51744e-06
9.846, -3.52413e-06
9.847, -3.53086e-06
9.848, -3.53762e-06
9.849, -3.54437e-06
9.85, -3.55111e-06
9.851, -3.55789e-06
9.852, -3.5647e-06
9.853, -3.5715e-06
9.854, -3.5783e-06
9.855, -3.58513e-06
9.856, -3.59199e-06
9.857, -3.59884e-06
9.858, -3.60569e-06
9.859, -3.61257e-06
9.86, -3.61949e-06
9.861, -3.62639e-06
9.862, -3.63329e-06
9.863, -3.64023e-06
9.864, -3.6472e-06
9.865, -3.65416e-06
9.866, -3.66111e-06
9.867, -3.6681e-06
9.868, -3.67512e-06
9.869, -3.68213e-06
9.87, -3.68914e-06
9.871, -3.69618e-06
9.872, -3.70325e-06
9.873, -3.71032e-06
9.874, -3.71738e-06
9.875, -3.72447e-06
9.876, -3.7316e-06
9.877, -3.73872e-06
9.878, -3.74583e-06
9.879, -3.75298e-06
9.88, -3.76017e-06
9.881, -3.76734e-06
9.882, -3.77451e-06
9.883, -3.78171e-06
9.884, -3.78895e-06
9.885, -3.79618e-06
9.886, -3.80341e-06
9.887, -3.81066e-06
9.888, -3.81796e-06
9.889, -3.82524e-06
9.89, -3.83252e-06
9.891, -3.83984e-06
9.892, -3.84719e-06
9.893, -3.85453e-06
9.894, -3.86186e-06
9.895, -3.86923e-06
9.896, -3.87664e-06
9.897, -3.88403e-06
9.898, -3.89143e-06
9.899, -3.89885e-06
9.9, -3.90631e-06
9.901, -3.91377e-06
9.902, -3.92122e-06
9.903, -3.9287e-06
9.904, -3.93622e-06
9.905, -3.94373e-06
9.906, -3.95123e-06
9.907, -3.95877e-06
9.908, -3.96635e-06
9.909, -3.97392e-06
9.91, -3.98148e-06
9.911, -3.98908e-06
9.912, -3.99671e-06
9.913, -4.00434e-06
9.914, -4.01196e-06
9.915, -4.01962e-06
9.916, -4.02731e-06
9.917, -4.035e-06
9.918, -4.04267e-06
9.919, -4.05039e-06
9.92, -4.05814e-06
9.921, -4.06588e-06
9.922, -4.07362e-06
9.923, -4.0814e-06
9.924, -4.08921e-06
9.925, -4.09701e-06
9.926, -4.10481e-06
9.927, -4.11264e-06
9.928, -4.12051e-06
9.929, -4.12837e-06
9.93, -4.13623e-06
9.931, -4.14412e-06
9.932, -4.15205e-06
9.933, -4.15998e-06
9.934, -4.16789e-06
9.935, -4.17585e-06
9.936, -4.18384e-06
9.937, -4.19182e-06
9.938, -4.1998e-06
9.939, -4.20782e-06
9.94, -4.21587e-06
9.941, -4.22391e-06
9.942, -4.23195e-06
9.943, -4.24003e-06
9.944, -4.24814e-06
9.945, -4.25625e-06
9.946, -4.26435e-06
9.947, -4.27249e-06
9.948, -4.28066e-06
9.949, -4.28883e-06
9.95, -4.29699e-06
9.951, -4.30519e-06
9.952, -4.31343e-06
9.953, -4.32166e-06
9.954, -4.32989e-06
9.955, -4.33815e-06
9.956, -4.34645e-06
9.957, -4.35475e-06
9.958, -4.36304e-06
9.959, -4.37136e-06
9.96, -4.37973e-06
9.961, -4.38808e-06
9.962, -4.39644e-06
9.963, -4.40483e-06
9.964, -4.41325e-06
9.965, -4.42167e-06
9.966, -4.43009e-06
9.967, -4.43855e-06
9.968, -4.44704e-06
9.969, -4.45552e-06
9.97, -4.46401e-06
9.971, -4.47252e-06
9.972, -4.48108e-06
9.973, -4.48963e-06
9.974, -4.49818e-06
9.975, -4.50676e-06
9.976, -4.51538e-06
9.977, -4.524e-06
9.978, -4.53261e-06
9.979, -4.54126e-06
9.98, -4.54995e-06
9.981, -4.55863e-06
9.982, -4.56731e-06
9.983, -4.57603e-06
9.984, -4.58478e-06
9.985, -4.59353e-06
9.986, -4.60228e-06
9.987, -4.61106e-06
9.988, -4.61988e-06
9.989, -4.6287e-06
9.99, -4.63751e-06
9.991, -4.64636e-06
9.992, -4.65525e-06
9.993, -4.66413e-06
9.994, -4.67301e-06
9.995, -4.68193e-06
9.996, -4.69088e-06
9.997, -4.69983e-06
9.998, -4.70878e-06
9.999, -4.71777e-06
10, -4.72679e-06
10.001, -4.73581e-06
10.002, -4.74483e-06
10.003, -4.75388e-06
10.004, -4.76298e-06
10.005, -4.77207e-06
10.006, -4.78115e-06
10.007, -4.79028e-06
10.008, -4.79944e-06
10.009, -4.8086e-06
10.01, -4.81775e-06
10.011, -4.82695e-06
10.012, -4.83618e-06
10.013, -4.84541e-06
10.014, -4.85463e-06
10.015, -4.8639e-06
10.016, -4.8732e-06
10.017, -4.8825e-06
10.018, -4.8918e-06
10.019, -4.90113e-06
10.02, -4.91051e-06
10.021, -4.91988e-06
10.022, -4.92924e-06
10.023, -4.93865e-06
10.024, -4.9481e-06
10.025, -4.95754e-06
10.026, -4.96698e-06
10.027, -4.97646e-06
10.028, -4.98598e-06
10.029, -4.99549e-06
10.03, -5.005e-06
10.031, -5.01455e-06
10.032, -5.02415e-06
10.033, -5.03373e-06
10.034, -5.04332e-06
10.035, -5.05294e-06
10.036, -5.06261e-06
10.037, -5.07227e-06
10.038, -5.08193e-06
10.039, -5.09162e-06
10.04, -5.10136e-06
10.041, -5.1111e-06
10.042, -5.12083e-06
10.043, -5.1306e-06
10.044, -5.14041e-06
10.045, -5.15022e-06
10.046, -5.16003e-06
10.047, -5.16988e-06
10.048, -5.17976e-06
10.049, -5.18965e-06
10.05, -5.19953e-06
10.051, -5.20945e-06
10.052, -5.21942e-06
10.053, -5.22938e-06
10.054, -5.23933e-06
10.055, -5.24933e-06
10.056, -5.25937e-06
10.057, -5.26941e-06
10.058, -5.27944e-06
10.059, -5.28952e-06
10.06, -5.29963e-06
10.061, -5.30975e-06
10.062, -5.31986e-06
10.063, -5.33001e-06
10.064, -5.3402e-06
10.065, -5.35039e-06
10.066, -5.36058e-06
10.067, -5.37081e-06
10.068, -5.38108e-06
10.069, -5.39135e-06
10.07, -5.40162e-06
10.071, -5.41193e-06
10.072, -5.42228e-06
10.073, -5.43262e-06
10.074, -5.44297e-06
10.075, -5.45336e-06
10.076, -5.46379e-06
10.077, -5.47421e-06
10.078, -5.48464e-06
10.079, -5.4951e-06
10.08, -5.50561e-06
10.081, -5.51612e-06
10.082, -5.52662e-06
10.083, -5.53717e-06
10.084, -5.54776e-06
10.085, -5.55834e-06
10.086, -5.56893e-06
10.087, -5.57956e-06
10.088, -5.59023e-06
10.089, -5.60089e-06
10.09, -5.61156e-06
10.091, -5.62227e-06
10.092, -5.63302e-06
10.093, -5.64377e-06
10.094, -5.65452e-06
10.095, -5.66531e-06
10.096, -5.67614e-06
10.097, -5.68697e-06
10.098, -5.69781e-06
10.099, -5.70868e-06
10.1, -5.71959e-06
10.101, -5.73051e-06
10.102, -5.74142e-06
10.103, -5.75238e-06
10.104, -5.76338e-06
10.105, -5.77438e-06
10.106, -5.78537e-06
10.107, -5.79642e-06
10.108, -5.8075e-06
10.109, -5.81858e-06
10.11, -5.82966e-06
10.111, -5.84079e-06
10.112, -5.85196e-06
10.113, -5.86312e-06
10.114, -5.87429e-06
10.115, -5.8855e-06
10.116, -5.89675e-06
10.117, -5.90801e-06
10.118, -5.91926e-06
10.119, -5.93056e-06
10.12, -5.94189e-06
10.121, -5.95323e-06
10.122, -5.96457e-06
10.123, -5.97595e-06
10.124, -5.98738e-06
10.125, -5.99881e-06
10.126, -6.01023e-06
10.127, -6.0217e-06
10.128, -6.03321e-06
10.129, -6.04473e-06
10.13, -6.05624e-06
10.131, -6.0678e-06
10.132, -6.0794e-06
10.133, -6.091e-06
10.134, -6.1026e-06
10.135, -6.11425e-06
10.136, -6.12594e-06
10.137, -6.13763e-06
10.138, -6.14932e-06
10.139, -6.16105e-06
10.14, -6.17283e-06
10.141, -6.18461e-06
10.142, -6.19639e-06
10.143, -6.20822e-06
10.144, -6.22009e-06
10.145, -6.23196e-06
10.146, -6.24383e-06
10.147, -6.25574e-06
10.148, -6.2677e-06
10.149, -6.27966e-06
10.15, -6.29163e-06
10.151, -6.30363e-06
10.152, -6.31568e-06
10.153, -6.32773e-06
10.154, -6.33979e-06
10.155, -6.35189e-06
10.156, -6.36403e-06
10.157, -6.37617e-06
10.158, -6.38832e-06
10.159, -6.40051e-06
10.16, -6.41275e-06
10.161, -6.42499e-06
10.162, -6.43722e-06
10.163, -6.44951e-06
10.164, -6.46184e-06
10.165, -6.47417e-06
10.166, -6.4865e-06
10.167, -6.49888e-06
10.168, -6.5113e-06
10.169, -6.52373e-06
10.17, -6.53616e-06
10.171, -6.54863e-06
10.172, -6.56115e-06
10.173, -6.57367e-06
10.174, -6.58619e-06
10.175, -6.59876e-06
10.176, -6.61138e-06
10.177, -6.62399e-06
10.178, -6.63661e-06
10.179, -6.64928e-06
10.18, -6.66199e-06
10.181, -6.6747e-06
10.182, -6.68742e-06
10.183, -6.70018e-06
10.184, -6.71299e-06
10.185, -6.7258e-06
10.186, -6.73861e-06
10.187, -6.75147e-06
10.188, -6.76437e-06
10.189, -6.77728e-06
10.19, -6.79019e-06
10.191, -6.80315e-06
10.192, -6.81616e-06
10.193, -6.82916e-06
10.194, -6.84217e-06
10.195, -6.85523e-06
10.196, -6.86833e-06
10.197, -6.88144e-06
10.198, -6.89455e-06
10.199, -6.90771e-06
10.2, -6.92091e-06
10.201, -6.93412e-06
10.202, -6.94733e-06
10.203, -6.96059e-06
10.204, -6.97389e-06
10.205, -6.9872e-06
10.206, -7.00051e-06
10.207, -7.01387e-06
10.208, -7.02728e-06
10.209, -7.04069e-06
10.21, -7.0541e-06
10.211, -7.06756e-06
10.212, -7.08107e-06
10.213, -7.09459e-06
10.214, -7.1081e-06
10.215, -7.12167e-06
10.216, -7.13528e-06
10.217, -7.1489e-06
10.218, -7.16252e-06
10.219, -7.17618e-06
10.22, -7.1899e-06
10.221, -7.20362e-06
10.222, -7.21735e-06
10.223, -7.23112e-06
10.224, -7.24494e-06
10.225, -7.25877e-06
10.226, -7.2726e-06
10.227, -7.28647e-06
10.228, -7.3004e-06
10.229, -7.31433e-06
10.23, -7.32827e-06
10.231, -7.34225e-06
10.232, -7.35629e-06
10.233, -7.37032e-06
10.234, -7.38437e-06
10.235, -7.39846e-06
10.236, -7.4126e-06
10.237, -7.42674e-06
10.238, -7.4409e-06
10.239, -7.45509e-06
10.24, -7.46934e-06
10.241, -7.4836e-06
10.242, -7.49786e-06
10.243, -7.51216e-06
10.244, -7.52652e-06
10.245, -7.54088e-06
10.246, -7.55525e-06
10.247, -7.56967e-06
10.248, -7.58414e-06
10.249, -7.59861e-06
10.25, -7.61309e-06
10.251, -7.62762e-06
10.252, -7.6422e-06
10.253, -7.65678e-06
10.254, -7.67137e-06
10.255, -7.68601e-06
10.256, -7.7007e-06
10.257, -7.71539e-06
10.258, -7.73009e-06
10.259, -7.74485e-06
10.26, -7.75965e-06
10.261, -7.77445e-06
10.262, -7.78927e-06
10.263, -7.80413e-06
10.264, -7.81905e-06
10.265, -7.83397e-06
10.266, -7.8489e-06
10.267, -7.86387e-06
10.268, -7.8789e-06
10.269, -7.89394e-06
10.27, -7.90898e-06
10.271, -7.92407e-06
10.272, -7.93922e-06
10.273, -7.95437e-06
10.274, -7.96952e-06
10.275, -7.98473e-06
10.276, -7.99999e-06
10.277, -8.01526e-06
10.278, -8.03053e-06
10.279, -8.04586e-06
10.28, -8.06123e-06
10.281, -8.07661e-06
10.282, -8.09201e-06
10.283, -8.10745e-06
10.284, -8.12294e-06
10.285, -8.13844e-06
10.286, -8.15395e-06
10.287, -8.16951e-06
10.288, -8.18512e-06
10.289, -8.20074e-06
10.29, -8.21637e-06
10.291, -8.23205e-06
10.292, -8.24778e-06
10.293, -8.26352e-06
10.294, -8.27927e-06
10.295, -8.29507e-06
10.296, -8.31092e-06
10.297, -8.32678e-06
10.298, -8.34265e-06
10.299, -8.35857e-06
10.3, -8.37454e-06
10.301, -8.39052e-06
10.302, -8.40651e-06
10.303, -8.42255e-06
10.304, -8.43865e-06
10.305, -8.45475e-06
10.306, -8.47086e-06
10.307, -8.48703e-06
10.308, -8.50324e-06
10.309, -8.51947e-06
10.31, -8.53571e-06
10.311, -8.552e-06
10.312, -8.56834e-06
10.313, -8.58469e-06
10.314, -8.60105e-06
10.315, -8.61746e-06
10.316, -8.63393e-06
10.317, -8.6504e-06
10.318, -8.66689e-06
10.319, -8.68343e-06
10.32, -8.70002e-06
10.321, -8.71662e-06
10.322, -8.73324e-06
10.323, -8.7499e-06
10.324, -8.76662e-06
10.325, -8.78335e-06
10.326, -8.80009e-06
10.327, -8.81688e-06
10.328, -8.83373e-06
10.329, -8.85059e-06
10.33, -8.86745e-06
10.331, -8.88438e-06
10.332, -8.90135e-06
10.333, -8.91834e-06
10.334, -8.93534e-06
10.335, -8.95239e-06
10.336, -8.96949e-06
10.337, -8.98661e-06
10.338, -9.00374e-06
10.339, -9.02092e-06
10.34, -9.03815e-06
10.341, -9.0554e-06
10.342, -9.07266e-06
10.343, -9.08997e-06
10.344, -9.10734e-06
10.345, -9.12472e-06
10.346, -9.14211e-06
10.347, -9.15956e-06
10.348, -9.17706e-06
10.349, -9.19457e-06
10.35, -9.2121e-06
10.351, -9.22968e-06
10.352, -9.24731e-06
10.353, -9.26496e-06
10.354, -9.28262e-06
10.355, -9.30033e-06
10.356, -9.3181e-06
10.357, -9.33588e-06
10.358, -9.35367e-06
10.359, -9.37152e-06
10.36, -9.38943e-06
10.361, -9.40735e-06
10.362, -9.42528e-06
10.363, -9.44326e-06
10.364, -9.46131e-06
10.365, -9.47936e-06
10.366, -9.49743e-06
10.367, -9.51555e-06
10.368, -9.53373e-06
10.369, -9.55193e-06
10.37, -9.57013e-06
10.371, -9.58839e-06
10.372, -9.60671e-06
10.373, -9.62505e-06
10.374, -9.64339e-06
10.375, -9.66179e-06
10.376, -9.68025e-06
10.377, -9.69873e-06
10.378, -9.71721e-06
10.379, -9.73576e-06
10.38, -9.75436e-06
10.381, -9.77297e-06
10.382, -9.7916e-06
10.383, -9.81028e-06
10.384, -9.82903e-06
10.385, -9.84778e-06
10.386, -9.86655e-06
10.387, -9.88538e-06
10.388, -9.90427e-06
10.389, -9.92317e-06
10.39, -9.94208e-06
10.391, -9.96105e-06
10.392, -9.98008e-06
10.393, -9.99913e-06
10.394, -1.00182e-05
10.395, -1.00373e-05
10.396, -1.00565e-05
10.397, -1.00757e-05
10.398, -1.00949e-05
10.399, -1.01141e-05
10.4, -1.01335e-05
10.401, -1.01528e-05
10.402, -1.01722e-05
10.403, -1.01916e-05
10.404, -1.0211e-05
10.405, -1.02305e-05
10.406, -1.025e-05
10.407, -1.02696e-05
10.408, -1.02892e-05
10.409, -1.03088e-05
10.41, -1.03285e-05
10.411, -1.03482e-05
10.412, -1.0368e-05
10.413, -1.03878e-05
10.414, -1.04076e-05
10.415, -1.04274e-05
10.416, -1.04473e-05
10.417, -1.04673e-05
10.418, -1.04872e-05
10.419, -1.05072e-05
10.42, -1.05273e-05
10.421, -1.05474e-05
10.422, -1.05675e-05
10.423, -1.05877e-05
10.424, -1.06079e-05
10.425, -1.06281e-05
10.426, -1.06484e-05
10.427, -1.06687e-05
10.428, -1.06891e-05
10.429, -1.07095e-05
10.43, -1.07299e-05
10.431, -1.07504e-05
10.432, -1.07709e-05
10.433, -1.07915e-05
10.434, -1.0812e-05
10.435, -1.08327e-05
10.436, -1.08534e-05
10.437, -1.08741e-05
10.438, -1.08948e-05
10.439, -1.09156e-05
10.44, -1.09365e-05
10.441, -1.09573e-05
10.442, -1.09782e-05
10.443, -1.09992e-05
10.444, -1.10202e-05
10.445, -1.10412e-05
10.446, -1.10623e-05
10.447, -1.10834e-05
10.448, -1.11045e-05
10.449, -1.11257e-05
10.45, -1.11469e-05
10.451, -1.11682e-05
10.452, -1.11895e-05
10.453, -1.12109e-05
10.454, -1.12323e-05
10.455, -1.12537e-05
10.456, -1.12752e-05
10.457, -1.12967e-05
10.458, -1.13183e-05
10.459, -1.13398e-05
10.46, -1.13615e-05
10.461, -1.13832e-05
10.462, -1.14049e-05
10.463, -1.14267e-05
10.464, -1.14485e-05
10.465, -1.14703e-05
10.466, -1.14922e-05
10.467, -1.15141e-05
10.468, -1.15361e-05
10.469, -1.15581e-05
10.47, -1.15802e-05
10.471, -1.16023e-05
10.472, -1.16244e-05
10.473, -1.16466e-05
10.474, -1.16688e-05
10.475, -1.16911e-05
10.476, -1.17134e-05
10.477, -1.17358e-05
10.478, -1.17581e-05
10.479, -1.17806e-05
10.48, -1.18031e-05
10.481, -1.18256e-05
10.482, -1.18481e-05
10.483, -1.18708e-05
10.484, -1.18934e-05
10.485, -1.19161e-05
10.486, -1.19388e-05
10.487, -1.19616e-05
10.488, -1.19845e-05
10.489, -1.20073e-05
10.49, -1.20302e-05
10.491, -1.20532e-05
10.492, -1.20762e-05
10.493, -1.20993e-05
10.494, -1.21223e-05
10.495, -1.21455e-05
10.496, -1.21687e-05
10.497, -1.21919e-05
10.498, -1.22151e-05
10.499, -1.22384e-05
10.5, -1.22618e-05
10.501, -1.22852e-05
10.502, -1.23086e-05
10.503, -1.23321e-05
10.504, -1.23557e-05
10.505, -1.23793e-05
10.506, -1.24029e-05
10.507, -1.24265e-05
10.508, -1.24503e-05
10.509, -1.2474e-05
10.51, -1.24978e-05
10.511, -1.25217e-05
10.512, -1.25456e-05
10.513, -1.25695e-05
10.514, -1.25935e-05
10.515, -1.26175e-05
10.516, -1.26416e-05
10.517, -1.26657e-05
10.518, -1.26899e-05
10.519, -1.27141e-05
10.52, -1.27384e-05
10.521, -1.27627e-05
10.522, -1.2787e-05
10.523, -1.28114e-05
10.524, -1.28359e-05
10.525, -1.28604e-05
10.526, -1.28849e-05
10.527, -1.29095e-05
10.528, -1.29341e-05
10.529, -1.29588e-05
10.53, -1.29835e-05
10.531, -1.30083e-05
10.532, -1.30332e-05
10.533, -1.3058e-05
10.534, -1.30829e-05
10.535, -1.31079e-05
10.536, -1.31329e-05
10.537, -1.3158e-05
10.538, -1.31831e-05
10.539, -1.32082e-05
10.54, -1.32335e-05
10.541, -1.32587e-05
10.542, -1.3284e-05
10.543, -1.33093e-05
10.544, -1.33348e-05
10.545, -1.33602e-05
10.546, -1.33857e-05
10.547, -1.34112e-05
10.548, -1.34368e-05
10.549, -1.34625e-05
10.55, -1.34881e-05
10.551, -1.35139e-05
10.552, -1.35397e-05
10.553, -1.35655e-05
10.554, -1.35914e-05
10.555, -1.36173e-05
10.556, -1.36433e-05
10.557, -1.36694e-05
10.558, -1.36954e-05
10.559, -1.37216e-05
10.56, -1.37478e-05
10.561, -1.3774e-05
10.562, -1.38003e-05
10.563, -1.38266e-05
10.564, -1.3853e-05
10.565, -1.38795e-05
10.566, -1.39059e-05
10.567, -1.39325e-05
10.568, -1.39591e-05
10.569, -1.39857e-05
10.57, -1.40124e-05
10.571, -1.40391e-05
10.572, -1.40659e-05
10.573, -1.40928e-05
10.574, -1.41196e-05
10.575, -1.41466e-05
10.576, -1.41736e-05
10.577, -1.42006e-05
10.578, -1.42277e-05
10.579, -1.42549e-05
10.58, -1.42821e-05
10.581, -1.43093e-05
10.582, -1.43366e-05
10.583, -1.4364e-05
10.584, -1.43914e-05
10.585, -1.44189e-05
10.586, -1.44464e-05
10.587, -1.44739e-05
10.588, -1.45016e-05
10.589, -1.45293e-05
10.59, -1.4557e-05
10.591, -1.45847e-05
10.592, -1.46126e-05
10.593, -1.46405e-05
10.594, -1.46684e-05
10.595, -1.46964e-05
10.596, -1.47245e-05
10.597, -1.47526e-05
10.598, -1.47807e-05
10.599, -1.48089e-05
10.6, -1.48372e-05
10.601, -1.48655e-05
10.602, -1.48938e-05
10.603, -1.49223e-05
10.604, -1.49508e-05
10.605, -1.49793e-05
10.606, -1.50078e-05
10.607, -1.50365e-05
10.608, -1.50652e-05
10.609, -1.50939e-05
10.61, -1.51227e-05
10.611, -1.51516e-05
10.612, -1.51805e-05
10.613, -1.52095e-05
10.614, -1.52385e-05
10.615, -1.52676e-05
10.616, -1.52967e-05
10.617, -1.53259e-05
10.618, -1.53551e-05
10.619, -1.53844e-05
10.62, -1.54138e-05
10.621, -1.54432e-05
10.622, -1.54727e-05
10.623, -1.55022e-05
10.624, -1.55318e-05
10.625, -1.55615e-05
10.626, -1.55911e-05
10.627, -1.56209e-05
10.628, -1.56507e-05
10.629, -1.56806e-05
10.63, -1.57105e-05
10.631, -1.57405e-05
10.632, -1.57705e-05
10.633, -1.58006e-05
10.634, -1.58307e-05
10.635, -1.5861e-05
10.636, -1.58912e-05
10.637, -1.59216e-05
10.638, -1.59519e-05
10.639, -1.59824e-05
10.64, -1.60129e-05
10.641, -1.60434e-05
10.642, -1.6074e-05
10.643, -1.61047e-05
10.644, -1.61355e-05
10.645, -1.61663e-05
10.646, -1.61971e-05
10.647, -1.6228e-05
10.648, -1.6259e-05
10.649, -1.629e-05
10.65, -1.63211e-05
10.651, -1.63522e-05
10.652, -1.63834e-05
10.653, -1.64147e-05
10.654, -1.6446e-05
10.655, -1.64774e-05
10.656, -1.65089e-05
10.657, -1.65404e-05
10.658, -1.65719e-05
10.659, -1.66035e-05
10.66, -1.66352e-05
10.661, -1.6667e-05
10.662, -1.66988e-05
10.663, -1.67306e-05
10.664, -1.67626e-05
10.665, -1.67946e-05
10.666, -1.68266e-05
10.667, -1.68587e-05
10.668, -1.68909e-05
10.669, -1.69231e-05
10.67, -1.69554e-05
10.671, -1.69877e-05
10.672, -1.70202e-05
10.673, -1.70527e-05
10.674, -1.70852e-05
10.675, -1.71178e-05
10.676, -1.71505e-05
10.677, -1.71832e-05
10.678, -1.7216e-05
10.679, -1.72488e-05
10.68, -1.72818e-05
10.681, -1.73147e-05
10.682, -1.73478e-05
10.683, -1.73809e-05
10.684, -1.74141e-05
10.685, -1.74473e-05
10.686, -1.74806e-05
10.687, -1.75139e-05
10.688, -1.75474e-05
10.689, -1.75808e-05
10.69, -1.76144e-05
10.691, -1.7648e-05
10.692, -1.76817e-05
10.693, -1.77154e-05
10.694, -1.77492e-05
10.695, -1.77831e-05
10.696, -1.7817e-05
10.697, -1.7851e-05
10.698, -1.78851e-05
10.699, -1.79192e-05
10.7, -1.79534e-05
10.701, -1.79877e-05
10.702, -1.8022e-05
10.703, -1.80564e-05
10.704, -1.80909e-05
10.705, -1.81254e-05
10.706, -1.81599e-05
10.707, -1.81946e-05
10.708, -1.82293e-05
10.709, -1.82641e-05
10.71, -1.8299e-05
10.711, -1.83339e-05
10.712, -1.83689e-05
10.713, -1.84039e-05
10.714, -1.8439e-05
10.715, -1.84742e-05
10.716, -1.85095e-05
10.717, -1.85448e-05
10.718, -1.85802e-05
10.719, -1.86156e-05
10.72, -1.86512e-05
10.721, -1.86868e-05
10.722, -1.87224e-05
10.723, -1.87581e-05
10.724, -1.8794e-05
10.725, -1.88298e-05
10.726, -1.88657e-05
10.727, -1.89017e-05
10.728, -1.89378e-05
10.729, -1.8974e-05
10.73, -1.90102e-05
10.731, -1.90464e-05
10.732, -1.90828e-05
10.733, -1.91192e-05
10.734, -1.91557e-05
10.735, -1.91922e-05
10.736, -1.92289e-05
10.737, -1.92656e-05
10.738, -1.93023e-05
10.739, -1.93391e-05
10.74, -1.93761e-05
10.741, -1.9413e-05
10.742, -1.94501e-05
10.743, -1.94872e-05
10.744, -1.95244e-05
10.745, -1.95616e-05
10.746, -1.9599e-05
10.747, -1.96364e-05
10.748, -1.96738e-05
10.749, -1.97114e-05
10.75, -1.9749e-05
10.751, -1.97867e-05
10.752, -1.98245e-05
10.753, -1.98623e-05
10.754, -1.99002e-05
10.755, -1.99381e-05
10.756, -1.99762e-05
10.757, -2.00143e-05
10.758, -2.00525e-05
10.759, -2.00908e-05
10.76, -2.01291e-05
10.761, -2.01675e-05
10.762, -2.0206e-05
10.763, -2.02446e-05
10.764, -2.02832e-05
10.765, -2.03219e-05
10.766, -2.03607e-05
10.767, -2.03995e-05
10.768, -2.04385e-05
10.769, -2.04775e-05
10.77, -2.05165e-05
10.771, -2.05557e-05
10.772, -2.05949e-05
10.773, -2.06342e-05
10.774, -2.06736e-05
10.775, -2.0713e-05
10.776, -2.07526e-05
10.777, -2.07922e-05
10.778, -2.08318e-05
10.779, -2.08716e-05
10.78, -2.09114e-05
10.781, -2.09513e-05
10.782, -2.09913e-05
10.783, -2.10314e-05
10.784, -2.10715e-05
10.785, -2.11117e-05
10.786, -2.1152e-05
10.787, -2.11924e-05
10.788, -2.12328e-05
10.789, -2.12733e-05
10.79, -2.13139e-05
10.791, -2.13546e-05
10.792, -2.13954e-05
10.793, -2.14362e-05
10.794, -2.14771e-05
10.795, -2.15181e-05
10.796, -2.15591e-05
10.797, -2.16003e-05
10.798, -2.16415e-05
10.799, -2.16828e-05
10.8, -2.17242e-05
10.801, -2.17656e-05
10.802, -2.18071e-05
10.803, -2.18488e-05
10.804, -2.18905e-05
10.805, -2.19322e-05
10.806, -2.19741e-05
10.807, -2.2016e-05
10.808, -2.2058e-05
10.809, -2.21001e-05
10.81, -2.21423e-05
10.811, -2.21845e-05
10.812, -2.22269e-05
10.813, -2.22693e-05
10.814, -2.23118e-05
10.815, -2.23544e-05
10.816, -2.2397e-05
10.817, -2.24398e-05
10.818, -2.24826e-05
10.819, -2.25255e-05
10.82, -2.25685e-05
10.821, -2.26115e-05
10.822, -2.26547e-05
10.823, -2.26979e-05
10.824, -2.27412e-05
10.825, -2.27846e-05
