sim_time, my_robot/cart?world_linear_acceleration/x
7.077, -1.64789e-08
7.078, -8.87114e-08
7.079, -1.14264e-07
7.08, -4.19886e-08
7.081, -1.6974e-08
7.082, -8.92075e-08
7.083, -1.14773e-07
7.084, -4.24865e-08
7.085, -1.74806e-08
7.086, -8.97151e-08
7.087, -1.15274e-07
7.088, -4.29922e-08
7.089, -1.79872e-08
7.09, -9.02188e-08
7.091, -1.15786e-07
7.092, -4.35017e-08
7.093, -1.84977e-08
7.094, -9.07341e-08
7.095, -1.16295e-07
7.096, -4.40189e-08
7.097, -1.9012e-08
7.098, -9.12456e-08
7.099, -1.16807e-07
7.1, -4.45401e-08
7.101, -1.95304e-08
7.102, -9.17649e-08
7.103, -1.17331e-07
7.104, -4.50537e-08
7.105, -2.00527e-08
7.106, -9.22921e-08
7.107, -1.17856e-07
7.108, -4.55867e-08
7.109, -2.05751e-08
7.11, -9.28155e-08
7.111, -1.1838e-07
7.112, -4.61083e-08
7.113, -2.11131e-08
7.114, -9.33469e-08
7.115, -1.18916e-07
7.116, -4.66455e-08
7.117, -2.16398e-08
7.118, -9.38861e-08
7.119, -1.19453e-07
7.12, -4.71791e-08
7.121, -2.2186e-08
7.122, -9.44256e-08
7.123, -1.19993e-07
7.124, -4.77245e-08
7.125, -2.27209e-08
7.126, -9.49693e-08
7.127, -1.20538e-07
7.128, -4.82664e-08
7.129, -2.32715e-08
7.13, -9.5517e-08
7.131, -1.21083e-07
7.132, -4.8824e-08
7.133, -2.38224e-08
7.134, -9.60652e-08
7.135, -1.2164e-07
7.136, -4.93666e-08
7.137, -2.43814e-08
7.138, -9.66252e-08
7.139, -1.22193e-07
7.14, -4.99364e-08
7.141, -2.4937e-08
7.142, -9.71819e-08
7.143, -1.22759e-07
7.144, -5.04952e-08
7.145, -2.55007e-08
7.146, -9.77428e-08
7.147, -1.23324e-07
7.148, -5.10621e-08
7.149, -2.60687e-08
7.15, -9.83119e-08
7.151, -1.23898e-07
7.152, -5.16334e-08
7.153, -2.6641e-08
7.154, -9.88892e-08
7.155, -1.24473e-07
7.156, -5.2209e-08
7.157, -2.72139e-08
7.158, -9.9467e-08
7.159, -1.25048e-07
7.16, -5.27929e-08
7.161, -2.77989e-08
7.162, -1.00045e-07
7.163, -1.25635e-07
7.164, -5.33697e-08
7.165, -2.83883e-08
7.166, -1.0064e-07
7.167, -1.26219e-07
7.168, -5.39586e-08
7.169, -2.89745e-08
7.17, -1.01227e-07
7.171, -1.26812e-07
7.172, -5.45559e-08
7.173, -2.95653e-08
7.174, -1.01827e-07
7.175, -1.27408e-07
7.176, -5.51578e-08
7.177, -3.01644e-08
7.178, -1.02423e-07
7.179, -1.28014e-07
7.18, -5.57488e-08
7.181, -3.0772e-08
7.182, -1.03032e-07
7.183, -1.28616e-07
7.184, -5.63637e-08
7.185, -3.13803e-08
7.186, -1.03641e-07
7.187, -1.29223e-07
7.188, -5.69755e-08
7.189, -3.19934e-08
7.19, -1.04252e-07
7.191, -1.29842e-07
7.192, -5.75882e-08
7.193, -3.26111e-08
7.194, -1.04874e-07
7.195, -1.30458e-07
7.196, -5.82171e-08
7.197, -3.32296e-08
7.198, -1.05494e-07
7.199, -1.31091e-07
7.2, -5.88355e-08
7.201, -3.38568e-08
7.202, -1.06126e-07
7.203, -1.31716e-07
7.204, -5.94739e-08
7.205, -3.44927e-08
7.206, -1.06756e-07
7.207, -1.32351e-07
7.208, -6.01019e-08
7.209, -3.51333e-08
7.21, -1.07394e-07
7.211, -1.32994e-07
7.212, -6.07385e-08
7.213, -3.57712e-08
7.214, -1.08041e-07
7.215, -1.33634e-07
7.216, -6.13916e-08
7.217, -3.64178e-08
7.218, -1.08685e-07
7.219, -1.34283e-07
7.22, -6.20342e-08
7.221, -3.70732e-08
7.222, -1.09337e-07
7.223, -1.34941e-07
7.224, -6.2701e-08
7.225, -3.77221e-08
7.226, -1.09999e-07
7.227, -1.35593e-07
7.228, -6.33575e-08
7.229, -3.83837e-08
7.23, -1.10662e-07
7.231, -1.36264e-07
7.232, -6.40191e-08
7.233, -3.90503e-08
7.234, -1.11326e-07
7.235, -1.3693e-07
7.236, -6.46934e-08
7.237, -3.97259e-08
7.238, -1.11999e-07
7.239, -1.37608e-07
7.24, -6.53651e-08
7.241, -4.04028e-08
7.242, -1.12673e-07
7.243, -1.38287e-07
7.244, -6.60536e-08
7.245, -4.10849e-08
7.246, -1.13361e-07
7.247, -1.38968e-07
7.248, -6.67319e-08
7.249, -4.1776e-08
7.25, -1.14045e-07
7.251, -1.39666e-07
7.252, -6.74231e-08
7.253, -4.24609e-08
7.254, -1.14743e-07
7.255, -1.40353e-07
7.256, -6.81235e-08
7.257, -4.31587e-08
7.258, -1.15442e-07
7.259, -1.41054e-07
7.26, -6.88215e-08
7.261, -4.38696e-08
7.262, -1.16147e-07
7.263, -1.4176e-07
7.264, -6.95364e-08
7.265, -4.45743e-08
7.266, -1.16861e-07
7.267, -1.42471e-07
7.268, -7.02452e-08
7.269, -4.52883e-08
7.27, -1.17576e-07
7.271, -1.43184e-07
7.272, -7.09595e-08
7.273, -4.60078e-08
7.274, -1.18297e-07
7.275, -1.43914e-07
7.276, -7.16831e-08
7.277, -4.67289e-08
7.278, -1.19019e-07
7.279, -1.44634e-07
7.28, -7.24199e-08
7.281, -4.74595e-08
7.282, -1.19755e-07
7.283, -1.45371e-07
7.284, -7.31469e-08
7.285, -4.82033e-08
7.286, -1.20489e-07
7.287, -1.4611e-07
7.288, -7.38911e-08
7.289, -4.89412e-08
7.29, -1.21232e-07
7.291, -1.46855e-07
7.292, -7.46371e-08
7.293, -4.96848e-08
7.294, -1.21985e-07
7.295, -1.47601e-07
7.296, -7.53889e-08
7.297, -5.04456e-08
7.298, -1.22732e-07
7.299, -1.48365e-07
7.3, -7.61463e-08
7.301, -5.11968e-08
7.302, -1.235e-07
7.303, -1.49123e-07
7.304, -7.69134e-08
7.305, -5.19616e-08
7.306, -1.24266e-07
7.307, -1.4989e-07
7.308, -7.76749e-08
7.309, -5.27398e-08
7.31, -1.2503e-07
7.311, -1.50668e-07
7.312, -7.84499e-08
7.313, -5.35125e-08
7.314, -1.25816e-07
7.315, -1.51447e-07
7.316, -7.92308e-08
7.317, -5.42949e-08
7.318, -1.26596e-07
7.319, -1.52229e-07
7.32, -8.00216e-08
7.321, -5.50833e-08
7.322, -1.2739e-07
7.323, -1.53016e-07
7.324, -8.08145e-08
7.325, -5.58739e-08
7.326, -1.28182e-07
7.327, -1.53818e-07
7.328, -8.16135e-08
7.329, -5.66744e-08
7.33, -1.28992e-07
7.331, -1.54621e-07
7.332, -8.24186e-08
7.333, -5.74811e-08
7.334, -1.29792e-07
7.335, -1.55431e-07
7.336, -8.32338e-08
7.337, -5.82939e-08
7.338, -1.30614e-07
7.339, -1.56239e-07
7.34, -8.40513e-08
7.341, -5.9113e-08
7.342, -1.31427e-07
7.343, -1.57073e-07
7.344, -8.48673e-08
7.345, -5.99383e-08
7.346, -1.32254e-07
7.347, -1.57901e-07
7.348, -8.57012e-08
7.349, -6.07699e-08
7.35, -1.33091e-07
7.351, -1.58729e-07
7.352, -8.65415e-08
7.353, -6.16118e-08
7.354, -1.33931e-07
7.355, -1.59574e-07
7.356, -8.73805e-08
7.357, -6.24524e-08
7.358, -1.34777e-07
7.359, -1.60421e-07
7.36, -8.82259e-08
7.361, -6.33109e-08
7.362, -1.35621e-07
7.363, -1.61279e-07
7.364, -8.90817e-08
7.365, -6.41645e-08
7.366, -1.36488e-07
7.367, -1.6214e-07
7.368, -8.9944e-08
7.369, -6.50246e-08
7.37, -1.37354e-07
7.371, -1.62999e-07
7.372, -9.08129e-08
7.373, -6.5899e-08
7.374, -1.38226e-07
7.375, -1.63877e-07
7.376, -9.16961e-08
7.377, -6.67724e-08
7.378, -1.39101e-07
7.379, -1.64758e-07
7.38, -9.25707e-08
7.381, -6.76641e-08
7.382, -1.39983e-07
7.383, -1.65649e-07
7.384, -9.34598e-08
7.385, -6.8551e-08
7.386, -1.40883e-07
7.387, -1.66543e-07
7.388, -9.43594e-08
7.389, -6.94447e-08
7.39, -1.41782e-07
7.391, -1.67436e-07
7.392, -9.52621e-08
7.393, -7.03529e-08
7.394, -1.42685e-07
7.395, -1.68344e-07
7.396, -9.61756e-08
7.397, -7.12642e-08
7.398, -1.43601e-07
7.399, -1.69259e-07
7.4, -9.70921e-08
7.401, -7.21787e-08
7.402, -1.44518e-07
7.403, -1.70181e-07
7.404, -9.80157e-08
7.405, -7.31079e-08
7.406, -1.45441e-07
7.407, -1.71114e-07
7.408, -9.89425e-08
7.409, -7.40442e-08
7.41, -1.46375e-07
7.411, -1.72053e-07
7.412, -9.98803e-08
7.413, -7.49799e-08
7.414, -1.4732e-07
7.415, -1.72997e-07
7.416, -1.00821e-07
7.417, -7.59266e-08
7.418, -1.48273e-07
7.419, -1.73947e-07
7.42, -1.0177e-07
7.421, -7.68806e-08
7.422, -1.49225e-07
7.423, -1.74905e-07
7.424, -1.02737e-07
7.425, -7.78343e-08
7.426, -1.50192e-07
7.427, -1.75862e-07
7.428, -1.03704e-07
7.429, -7.88106e-08
7.43, -1.51158e-07
7.431, -1.76842e-07
7.432, -1.04678e-07
7.433, -7.97828e-08
7.434, -1.5214e-07
7.435, -1.77814e-07
7.436, -1.05663e-07
7.437, -8.07702e-08
7.438, -1.53126e-07
7.439, -1.78801e-07
7.44, -1.06649e-07
7.441, -8.17651e-08
7.442, -1.54107e-07
7.443, -1.79804e-07
7.444, -1.07642e-07
7.445, -8.276e-08
7.446, -1.55115e-07
7.447, -1.80806e-07
7.448, -1.08642e-07
7.449, -8.37701e-08
7.45, -1.56124e-07
7.451, -1.81816e-07
7.452, -1.09658e-07
7.453, -8.47841e-08
7.454, -1.57136e-07
7.455, -1.82834e-07
7.456, -1.10678e-07
7.457, -8.58059e-08
7.458, -1.58159e-07
7.459, -1.8386e-07
7.46, -1.11706e-07
7.461, -8.68278e-08
7.462, -1.59202e-07
7.463, -1.8489e-07
7.464, -1.12741e-07
7.465, -8.78653e-08
7.466, -1.60238e-07
7.467, -1.85935e-07
7.468, -1.13785e-07
7.469, -8.89145e-08
7.47, -1.61282e-07
7.471, -1.86984e-07
7.472, -1.14836e-07
7.473, -8.9968e-08
7.474, -1.62337e-07
7.475, -1.88042e-07
7.476, -1.15895e-07
7.477, -9.10294e-08
7.478, -1.63401e-07
7.479, -1.89107e-07
7.48, -1.16963e-07
7.481, -9.2099e-08
7.482, -1.64476e-07
7.483, -1.90177e-07
7.484, -1.18039e-07
7.485, -9.31768e-08
7.486, -1.65556e-07
7.487, -1.91263e-07
7.488, -1.19127e-07
7.489, -9.4259e-08
7.49, -1.6664e-07
7.491, -1.92353e-07
7.492, -1.20215e-07
7.493, -9.53572e-08
7.494, -1.67737e-07
7.495, -1.93452e-07
7.496, -1.21312e-07
7.497, -9.646e-08
7.498, -1.68845e-07
7.499, -1.94559e-07
7.5, -1.22421e-07
7.501, -9.75712e-08
7.502, -1.69955e-07
7.503, -1.95678e-07
7.504, -1.23542e-07
7.505, -9.8687e-08
7.506, -1.71077e-07
7.507, -1.96798e-07
7.508, -1.24668e-07
7.509, -9.98191e-08
7.51, -1.72207e-07
7.511, -1.97931e-07
7.512, -1.25803e-07
7.513, -1.00956e-07
7.514, -1.73342e-07
7.515, -1.99072e-07
7.516, -1.2695e-07
7.517, -1.02105e-07
7.518, -1.7449e-07
7.519, -2.00222e-07
7.52, -1.28099e-07
7.521, -1.03256e-07
7.522, -1.75647e-07
7.523, -2.01381e-07
7.524, -1.2926e-07
7.525, -1.04419e-07
7.526, -1.76816e-07
7.527, -2.02548e-07
7.528, -1.30433e-07
7.529, -1.05587e-07
7.53, -1.77994e-07
7.531, -2.03721e-07
7.532, -1.31616e-07
7.533, -1.06772e-07
7.534, -1.79174e-07
7.535, -2.04907e-07
7.536, -1.32804e-07
7.537, -1.07959e-07
7.538, -1.80366e-07
7.539, -2.06101e-07
7.54, -1.33997e-07
7.541, -1.09162e-07
7.542, -1.81568e-07
7.543, -2.07305e-07
7.544, -1.35203e-07
7.545, -1.1037e-07
7.546, -1.82778e-07
7.547, -2.08522e-07
7.548, -1.36415e-07
7.549, -1.11584e-07
7.55, -1.84002e-07
7.551, -2.0974e-07
7.552, -1.37643e-07
7.553, -1.12815e-07
7.554, -1.85224e-07
7.555, -2.10976e-07
7.556, -1.3887e-07
7.557, -1.14055e-07
7.558, -1.86462e-07
7.559, -2.12221e-07
7.56, -1.40121e-07
7.561, -1.15297e-07
7.562, -1.87714e-07
7.563, -2.13464e-07
7.564, -1.41374e-07
7.565, -1.16552e-07
7.566, -1.88972e-07
7.567, -2.1472e-07
7.568, -1.4264e-07
7.569, -1.17813e-07
7.57, -1.90244e-07
7.571, -2.15998e-07
7.572, -1.43905e-07
7.573, -1.19092e-07
7.574, -1.91517e-07
7.575, -2.17277e-07
7.576, -1.45183e-07
7.577, -1.2038e-07
7.578, -1.92796e-07
7.579, -2.1857e-07
7.58, -1.46478e-07
7.581, -1.21671e-07
7.582, -1.94104e-07
7.583, -2.19862e-07
7.584, -1.47784e-07
7.585, -1.22971e-07
7.586, -1.95411e-07
7.587, -2.21171e-07
7.588, -1.49096e-07
7.589, -1.24285e-07
7.59, -1.96724e-07
7.591, -2.22494e-07
7.592, -1.50413e-07
7.593, -1.25609e-07
7.594, -1.98054e-07
7.595, -2.23819e-07
7.596, -1.51749e-07
7.597, -1.26951e-07
7.598, -1.99383e-07
7.599, -2.25163e-07
7.6, -1.53095e-07
7.601, -1.28284e-07
7.602, -2.00734e-07
7.603, -2.26505e-07
7.604, -1.54443e-07
7.605, -1.29647e-07
7.606, -2.02096e-07
7.607, -2.27869e-07
7.608, -1.55802e-07
7.609, -1.31012e-07
7.61, -2.03464e-07
7.611, -2.29243e-07
7.612, -1.57175e-07
7.613, -1.32392e-07
7.614, -2.04838e-07
7.615, -2.30616e-07
7.616, -1.58566e-07
7.617, -1.33774e-07
7.618, -2.06227e-07
7.619, -2.32008e-07
7.62, -1.59957e-07
7.621, -1.35167e-07
7.622, -2.07626e-07
7.623, -2.33414e-07
7.624, -1.61362e-07
7.625, -1.36578e-07
7.626, -2.09033e-07
7.627, -2.34834e-07
7.628, -1.62777e-07
7.629, -1.37993e-07
7.63, -2.10461e-07
7.631, -2.36246e-07
7.632, -1.64204e-07
7.633, -1.39426e-07
7.634, -2.11889e-07
7.635, -2.37689e-07
7.636, -1.65637e-07
7.637, -1.40866e-07
7.638, -2.13332e-07
7.639, -2.39134e-07
7.64, -1.67089e-07
7.641, -1.42317e-07
7.642, -2.14786e-07
7.643, -2.40583e-07
7.644, -1.68552e-07
7.645, -1.43775e-07
7.646, -2.16251e-07
7.647, -2.42059e-07
7.648, -1.70015e-07
7.649, -1.45256e-07
7.65, -2.17723e-07
7.651, -2.43541e-07
7.652, -1.71501e-07
7.653, -1.46733e-07
7.654, -2.19215e-07
7.655, -2.4502e-07
7.656, -1.72998e-07
7.657, -1.48233e-07
7.658, -2.20718e-07
7.659, -2.46526e-07
7.66, -1.74495e-07
7.661, -1.49741e-07
7.662, -2.22228e-07
7.663, -2.48035e-07
7.664, -1.76015e-07
7.665, -1.51256e-07
7.666, -2.23746e-07
7.667, -2.49564e-07
7.668, -1.77539e-07
7.669, -1.52798e-07
7.67, -2.2528e-07
7.671, -2.511e-07
7.672, -1.79082e-07
7.673, -1.54329e-07
7.674, -2.26829e-07
7.675, -2.52653e-07
7.676, -1.8063e-07
7.677, -1.55883e-07
7.678, -2.28386e-07
7.679, -2.54209e-07
7.68, -1.82197e-07
7.681, -1.57453e-07
7.682, -2.29951e-07
7.683, -2.55781e-07
7.684, -1.83772e-07
7.685, -1.59027e-07
7.686, -2.31532e-07
7.687, -2.57369e-07
7.688, -1.85355e-07
7.689, -1.60621e-07
7.69, -2.33125e-07
7.691, -2.58961e-07
7.692, -1.86958e-07
7.693, -1.6222e-07
7.694, -2.34735e-07
7.695, -2.60573e-07
7.696, -1.8857e-07
7.697, -1.63834e-07
7.698, -2.36352e-07
7.699, -2.62187e-07
7.7, -1.90197e-07
7.701, -1.65461e-07
7.702, -2.37982e-07
7.703, -2.63824e-07
7.704, -1.9183e-07
7.705, -1.67104e-07
7.706, -2.39621e-07
7.707, -2.65465e-07
7.708, -1.93482e-07
7.709, -1.68753e-07
7.71, -2.41276e-07
7.711, -2.67131e-07
7.712, -1.9514e-07
7.713, -1.70421e-07
7.714, -2.42944e-07
7.715, -2.68798e-07
7.716, -1.96814e-07
7.717, -1.72098e-07
7.718, -2.44621e-07
7.719, -2.70486e-07
7.72, -1.98501e-07
7.721, -1.73785e-07
7.722, -2.46322e-07
7.723, -2.72175e-07
7.724, -2.00201e-07
7.725, -1.75492e-07
7.726, -2.48028e-07
7.727, -2.73885e-07
7.728, -2.01914e-07
7.729, -1.77208e-07
7.73, -2.49748e-07
7.731, -2.75611e-07
7.732, -2.0364e-07
7.733, -1.78937e-07
7.734, -2.5148e-07
7.735, -2.77343e-07
7.736, -2.05379e-07
7.737, -1.8068e-07
7.738, -2.53218e-07
7.739, -2.791e-07
7.74, -2.07128e-07
7.741, -1.82435e-07
7.742, -2.54981e-07
7.743, -2.80859e-07
7.744, -2.08894e-07
7.745, -1.84209e-07
7.746, -2.56758e-07
7.747, -2.82631e-07
7.748, -2.10681e-07
7.749, -1.85984e-07
7.75, -2.5854e-07
7.751, -2.84428e-07
7.752, -2.1247e-07
7.753, -1.8778e-07
7.754, -2.60344e-07
7.755, -2.86228e-07
7.756, -2.14273e-07
7.757, -1.89594e-07
7.758, -2.62154e-07
7.759, -2.88045e-07
7.76, -2.16094e-07
7.761, -1.91419e-07
7.762, -2.63982e-07
7.763, -2.8988e-07
7.764, -2.17932e-07
7.765, -1.93253e-07
7.766, -2.65823e-07
7.767, -2.91725e-07
7.768, -2.19784e-07
7.769, -1.95101e-07
7.77, -2.67683e-07
7.771, -2.9358e-07
7.772, -2.21643e-07
7.773, -1.96979e-07
7.774, -2.69545e-07
7.775, -2.95458e-07
7.776, -2.2352e-07
7.777, -1.98852e-07
7.778, -2.71433e-07
7.779, -2.97346e-07
7.78, -2.25412e-07
7.781, -2.00747e-07
7.782, -2.73335e-07
7.783, -2.99244e-07
7.784, -2.27314e-07
7.785, -2.02664e-07
7.786, -2.75245e-07
7.787, -3.01161e-07
7.788, -2.29234e-07
7.789, -2.04588e-07
7.79, -2.77172e-07
7.791, -3.03088e-07
7.792, -2.31177e-07
7.793, -2.06519e-07
7.794, -2.79119e-07
7.795, -3.05042e-07
7.796, -2.33119e-07
7.797, -2.08477e-07
7.798, -2.81069e-07
7.799, -3.07003e-07
7.8, -2.35088e-07
7.801, -2.10445e-07
7.802, -2.83045e-07
7.803, -3.08976e-07
7.804, -2.37072e-07
7.805, -2.12425e-07
7.806, -2.85032e-07
7.807, -3.10967e-07
7.808, -2.39056e-07
7.809, -2.14432e-07
7.81, -2.87035e-07
7.811, -3.12974e-07
7.812, -2.41074e-07
7.813, -2.16442e-07
7.814, -2.89049e-07
7.815, -3.14996e-07
7.816, -2.43099e-07
7.817, -2.18476e-07
7.818, -2.91087e-07
7.819, -3.17025e-07
7.82, -2.45145e-07
7.821, -2.20517e-07
7.822, -2.93136e-07
7.823, -3.19086e-07
7.824, -2.47194e-07
7.825, -2.22574e-07
7.826, -2.95204e-07
7.827, -3.21158e-07
7.828, -2.4927e-07
7.829, -2.24654e-07
7.83, -2.97281e-07
7.831, -3.23243e-07
7.832, -2.51359e-07
7.833, -2.26743e-07
7.834, -2.99377e-07
7.835, -3.25343e-07
7.836, -2.53459e-07
7.837, -2.28855e-07
7.838, -3.01486e-07
7.839, -3.2746e-07
7.84, -2.5558e-07
7.841, -2.3098e-07
7.842, -3.03619e-07
7.843, -3.29593e-07
7.844, -2.57721e-07
7.845, -2.33121e-07
7.846, -3.05764e-07
7.847, -3.31738e-07
7.848, -2.59874e-07
7.849, -2.35274e-07
7.85, -3.07925e-07
7.851, -3.33907e-07
7.852, -2.6204e-07
7.853, -2.37452e-07
7.854, -3.10103e-07
7.855, -3.36086e-07
7.856, -2.64234e-07
7.857, -2.39643e-07
7.858, -3.12294e-07
7.859, -3.38288e-07
7.86, -2.66433e-07
7.861, -2.41846e-07
7.862, -3.14513e-07
7.863, -3.405e-07
7.864, -2.68653e-07
7.865, -2.44074e-07
7.866, -3.16738e-07
7.867, -3.42733e-07
7.868, -2.70893e-07
7.869, -2.46307e-07
7.87, -3.18987e-07
7.871, -3.44982e-07
7.872, -2.73144e-07
7.873, -2.48573e-07
7.874, -3.21246e-07
7.875, -3.47245e-07
7.876, -2.75419e-07
7.877, -2.50853e-07
7.878, -3.23522e-07
7.879, -3.4953e-07
7.88, -2.77707e-07
7.881, -2.53146e-07
7.882, -3.25823e-07
7.883, -3.51835e-07
7.884, -2.80006e-07
7.885, -2.55452e-07
7.886, -3.28142e-07
7.887, -3.54151e-07
7.888, -2.82333e-07
7.889, -2.57781e-07
7.89, -3.3047e-07
7.891, -3.56492e-07
7.892, -2.84675e-07
7.893, -2.60123e-07
7.894, -3.32821e-07
7.895, -3.58851e-07
7.896, -2.87038e-07
7.897, -2.62487e-07
7.898, -3.35193e-07
7.899, -3.61216e-07
7.9, -2.89412e-07
7.901, -2.64873e-07
7.902, -3.37576e-07
7.903, -3.63615e-07
7.904, -2.918e-07
7.905, -2.67277e-07
7.906, -3.39981e-07
7.907, -3.66021e-07
7.908, -2.94222e-07
7.909, -2.69692e-07
7.91, -3.42405e-07
7.911, -3.68449e-07
7.912, -2.96658e-07
7.913, -2.72125e-07
7.914, -3.44846e-07
7.915, -3.70895e-07
7.916, -2.99106e-07
7.917, -2.74589e-07
7.918, -3.47303e-07
7.919, -3.73364e-07
7.92, -3.01572e-07
7.921, -2.7706e-07
7.922, -3.49786e-07
7.923, -3.75848e-07
7.924, -3.04065e-07
7.925, -2.79553e-07
7.926, -3.52281e-07
7.927, -3.78352e-07
7.928, -3.06573e-07
7.929, -2.82066e-07
7.93, -3.54802e-07
7.931, -3.8087e-07
7.932, -3.091e-07
7.933, -2.84598e-07
7.934, -3.57339e-07
7.935, -3.83412e-07
7.936, -3.11646e-07
7.937, -2.87146e-07
7.938, -3.59892e-07
7.939, -3.85973e-07
7.94, -3.14212e-07
7.941, -2.8972e-07
7.942, -3.62475e-07
7.943, -3.88557e-07
7.944, -3.16798e-07
7.945, -2.92307e-07
7.946, -3.65071e-07
7.947, -3.9115e-07
7.948, -3.19403e-07
7.949, -2.94921e-07
7.95, -3.67678e-07
7.951, -3.93774e-07
7.952, -3.22025e-07
7.953, -2.97555e-07
7.954, -3.70317e-07
7.955, -3.96419e-07
7.956, -3.24674e-07
7.957, -3.00194e-07
7.958, -3.72977e-07
7.959, -3.99071e-07
7.96, -3.2734e-07
7.961, -3.02873e-07
7.962, -3.75649e-07
7.963, -4.01756e-07
7.964, -3.30026e-07
7.965, -3.05568e-07
7.966, -3.78349e-07
7.967, -4.04458e-07
7.968, -3.32729e-07
7.969, -3.0828e-07
7.97, -3.81058e-07
7.971, -4.0718e-07
7.972, -3.35456e-07
7.973, -3.11009e-07
7.974, -3.83808e-07
7.975, -4.09915e-07
7.976, -3.38208e-07
7.977, -3.13766e-07
7.978, -3.86559e-07
7.979, -4.12687e-07
7.98, -3.40978e-07
7.981, -3.1654e-07
7.982, -3.89335e-07
7.983, -4.15472e-07
7.984, -3.43772e-07
7.985, -3.19329e-07
7.986, -3.9214e-07
7.987, -4.18279e-07
7.988, -3.4658e-07
7.989, -3.2215e-07
7.99, -3.94963e-07
7.991, -4.21107e-07
7.992, -3.49413e-07
7.993, -3.24985e-07
7.994, -3.97814e-07
7.995, -4.23956e-07
7.996, -3.52265e-07
7.997, -3.27849e-07
7.998, -4.00673e-07
7.999, -4.26832e-07
8, -3.55142e-07
8.001, -3.30735e-07
8.002, -4.03561e-07
8.003, -4.29721e-07
8.004, -3.58041e-07
8.005, -3.33632e-07
8.006, -4.06475e-07
8.007, -4.32637e-07
8.008, -3.60962e-07
8.009, -3.36563e-07
8.01, -4.09407e-07
8.011, -4.35575e-07
8.012, -3.63901e-07
8.013, -3.39519e-07
8.014, -4.12354e-07
8.015, -4.38535e-07
8.016, -3.66871e-07
8.017, -3.42487e-07
8.018, -4.15339e-07
8.019, -4.41518e-07
8.02, -3.6986e-07
8.021, -3.45474e-07
8.022, -4.18343e-07
8.023, -4.4452e-07
8.024, -3.72875e-07
8.025, -3.48495e-07
8.026, -4.21358e-07
8.027, -4.47557e-07
8.028, -3.75906e-07
8.029, -3.51536e-07
8.03, -4.24405e-07
8.031, -4.50605e-07
8.032, -3.78968e-07
8.033, -3.54599e-07
8.034, -4.27478e-07
8.035, -4.5368e-07
8.036, -3.82049e-07
8.037, -3.5769e-07
8.038, -4.30564e-07
8.039, -4.56779e-07
8.04, -3.85154e-07
8.041, -3.60797e-07
8.042, -4.33684e-07
8.043, -4.59902e-07
8.044, -3.88283e-07
8.045, -3.63932e-07
8.046, -4.36825e-07
8.047, -4.63049e-07
8.048, -3.91432e-07
8.049, -3.67087e-07
8.05, -4.39993e-07
8.051, -4.66219e-07
8.052, -3.94612e-07
8.053, -3.7027e-07
8.054, -4.43182e-07
8.055, -4.69418e-07
8.056, -3.9781e-07
8.057, -3.73481e-07
8.058, -4.46392e-07
8.059, -4.72638e-07
8.06, -4.01035e-07
8.061, -3.76712e-07
8.062, -4.49633e-07
8.063, -4.75878e-07
8.064, -4.04285e-07
8.065, -3.79965e-07
8.066, -4.52896e-07
8.067, -4.79147e-07
8.068, -4.07568e-07
8.069, -3.83243e-07
8.07, -4.56188e-07
8.071, -4.82441e-07
8.072, -4.10865e-07
8.073, -3.86561e-07
8.074, -4.59489e-07
8.075, -4.8576e-07
8.076, -4.14186e-07
8.077, -3.89889e-07
8.078, -4.62831e-07
8.079, -4.89104e-07
8.08, -4.17537e-07
8.081, -3.9325e-07
8.082, -4.66195e-07
8.083, -4.92475e-07
8.084, -4.20918e-07
8.085, -3.96629e-07
8.086, -4.6958e-07
8.087, -4.95871e-07
8.088, -4.2432e-07
8.089, -4.00038e-07
8.09, -4.73e-07
8.091, -4.99296e-07
8.092, -4.27749e-07
8.093, -4.03477e-07
8.094, -4.76441e-07
8.095, -5.02741e-07
8.096, -4.31203e-07
8.097, -4.0693e-07
8.098, -4.79913e-07
8.099, -5.06215e-07
8.1, -4.34684e-07
8.101, -4.10418e-07
8.102, -4.83404e-07
8.103, -5.09716e-07
8.104, -4.38188e-07
8.105, -4.13937e-07
8.106, -4.86925e-07
8.107, -5.13248e-07
8.108, -4.41723e-07
8.109, -4.17478e-07
8.11, -4.90477e-07
8.111, -5.16799e-07
8.112, -4.45285e-07
8.113, -4.21046e-07
8.114, -4.94052e-07
8.115, -5.20381e-07
8.116, -4.48878e-07
8.117, -4.24642e-07
8.118, -4.97647e-07
8.119, -5.23991e-07
8.12, -4.52494e-07
8.121, -4.28266e-07
8.122, -5.01285e-07
8.123, -5.27628e-07
8.124, -4.56134e-07
8.125, -4.31921e-07
8.126, -5.04935e-07
8.127, -5.31293e-07
8.128, -4.5981e-07
8.129, -4.356e-07
8.13, -5.08622e-07
8.131, -5.3499e-07
8.132, -4.63507e-07
8.133, -4.39307e-07
8.134, -5.12336e-07
8.135, -5.38711e-07
8.136, -4.67239e-07
8.137, -4.43035e-07
8.138, -5.16082e-07
8.139, -5.42457e-07
8.14, -4.71e-07
8.141, -4.46803e-07
8.142, -5.19854e-07
8.143, -5.46232e-07
8.144, -4.74782e-07
8.145, -4.50592e-07
8.146, -5.23654e-07
8.147, -5.50047e-07
8.148, -4.78596e-07
8.149, -4.54418e-07
8.15, -5.27479e-07
8.151, -5.53884e-07
8.152, -4.82437e-07
