sim_time, my_robot/cart?world_pose/position/x
13.379, 1.49705
13.38, 1.49704
13.381, 1.49704
13.382, 1.49703
13.383, 1.49703
13.384, 1.49702
13.385, 1.49701
13.386, 1.49701
13.387, 1.497
13.388, 1.497
13.389, 1.49699
13.39, 1.49699
13.391, 1.49698
13.392, 1.49697
13.393, 1.49697
13.394, 1.49696
13.395, 1.49696
13.396, 1.49695
13.397, 1.49695
13.398, 1.49694
13.399, 1.49693
13.4, 1.49693
13.401, 1.49692
13.402, 1.49692
13.403, 1.49691
13.404, 1.49691
13.405, 1.4969
13.406, 1.49689
13.407, 1.49689
13.408, 1.49688
13.409, 1.49688
13.41, 1.49687
13.411, 1.49686
13.412, 1.49686
13.413, 1.49685
13.414, 1.49685
13.415, 1.49684
13.416, 1.49683
13.417, 1.49683
13.418, 1.49682
13.419, 1.49682
13.42, 1.49681
13.421, 1.4968
13.422, 1.4968
13.423, 1.49679
13.424, 1.49679
13.425, 1.49678
13.426, 1.49677
13.427, 1.49677
13.428, 1.49676
13.429, 1.49676
13.43, 1.49675
13.431, 1.49674
13.432, 1.49674
13.433, 1.49673
13.434, 1.49672
13.435, 1.49672
13.436, 1.49671
13.437, 1.49671
13.438, 1.4967
13.439, 1.49669
13.44, 1.49669
13.441, 1.49668
13.442, 1.49668
13.443, 1.49667
13.444, 1.49666
13.445, 1.49666
13.446, 1.49665
13.447, 1.49664
13.448, 1.49664
13.449, 1.49663
13.45, 1.49662
13.451, 1.49662
13.452, 1.49661
13.453, 1.49661
13.454, 1.4966
13.455, 1.49659
13.456, 1.49659
13.457, 1.49658
13.458, 1.49657
13.459, 1.49657
13.46, 1.49656
13.461, 1.49655
13.462, 1.49655
13.463, 1.49654
13.464, 1.49653
13.465, 1.49653
13.466, 1.49652
13.467, 1.49652
13.468, 1.49651
13.469, 1.4965
13.47, 1.4965
13.471, 1.49649
13.472, 1.49648
13.473, 1.49648
13.474, 1.49647
13.475, 1.49646
13.476, 1.49646
13.477, 1.49645
13.478, 1.49644
13.479, 1.49644
13.48, 1.49643
13.481, 1.49642
13.482, 1.49642
13.483, 1.49641
13.484, 1.4964
13.485, 1.4964
13.486, 1.49639
13.487, 1.49638
13.488, 1.49637
13.489, 1.49637
13.49, 1.49636
13.491, 1.49635
13.492, 1.49635
13.493, 1.49634
13.494, 1.49633
13.495, 1.49633
13.496, 1.49632
13.497, 1.49631
13.498, 1.49631
13.499, 1.4963
13.5, 1.49629
13.501, 1.49629
13.502, 1.49628
13.503, 1.49627
13.504, 1.49626
13.505, 1.49626
13.506, 1.49625
13.507, 1.49624
13.508, 1.49624
13.509, 1.49623
13.51, 1.49622
13.511, 1.49621
13.512, 1.49621
13.513, 1.4962
13.514, 1.49619
13.515, 1.49619
13.516, 1.49618
13.517, 1.49617
13.518, 1.49616
13.519, 1.49616
13.52, 1.49615
13.521, 1.49614
13.522, 1.49614
13.523, 1.49613
13.524, 1.49612
13.525, 1.49611
13.526, 1.49611
13.527, 1.4961
13.528, 1.49609
13.529, 1.49608
13.53, 1.49608
13.531, 1.49607
13.532, 1.49606
13.533, 1.49606
13.534, 1.49605
13.535, 1.49604
13.536, 1.49603
13.537, 1.49603
13.538, 1.49602
13.539, 1.49601
13.54, 1.496
13.541, 1.496
13.542, 1.49599
13.543, 1.49598
13.544, 1.49597
13.545, 1.49597
13.546, 1.49596
13.547, 1.49595
13.548, 1.49594
13.549, 1.49594
13.55, 1.49593
13.551, 1.49592
13.552, 1.49591
13.553, 1.4959
13.554, 1.4959
13.555, 1.49589
13.556, 1.49588
13.557, 1.49587
13.558, 1.49587
13.559, 1.49586
13.56, 1.49585
13.561, 1.49584
13.562, 1.49584
13.563, 1.49583
13.564, 1.49582
13.565, 1.49581
13.566, 1.4958
13.567, 1.4958
13.568, 1.49579
13.569, 1.49578
13.57, 1.49577
13.571, 1.49576
13.572, 1.49576
13.573, 1.49575
13.574, 1.49574
13.575, 1.49573
13.576, 1.49572
13.577, 1.49572
13.578, 1.49571
13.579, 1.4957
13.58, 1.49569
13.581, 1.49568
13.582, 1.49568
13.583, 1.49567
13.584, 1.49566
13.585, 1.49565
13.586, 1.49564
13.587, 1.49564
13.588, 1.49563
13.589, 1.49562
13.59, 1.49561
13.591, 1.4956
13.592, 1.4956
13.593, 1.49559
13.594, 1.49558
13.595, 1.49557
13.596, 1.49556
13.597, 1.49555
13.598, 1.49555
13.599, 1.49554
13.6, 1.49553
13.601, 1.49552
13.602, 1.49551
13.603, 1.4955
13.604, 1.4955
13.605, 1.49549
13.606, 1.49548
13.607, 1.49547
13.608, 1.49546
13.609, 1.49545
13.61, 1.49544
13.611, 1.49544
13.612, 1.49543
13.613, 1.49542
13.614, 1.49541
13.615, 1.4954
13.616, 1.49539
13.617, 1.49539
13.618, 1.49538
13.619, 1.49537
13.62, 1.49536
13.621, 1.49535
13.622, 1.49534
13.623, 1.49533
13.624, 1.49532
13.625, 1.49532
13.626, 1.49531
13.627, 1.4953
13.628, 1.49529
13.629, 1.49528
13.63, 1.49527
13.631, 1.49526
13.632, 1.49525
13.633, 1.49525
13.634, 1.49524
13.635, 1.49523
13.636, 1.49522
13.637, 1.49521
13.638, 1.4952
13.639, 1.49519
13.64, 1.49518
13.641, 1.49517
13.642, 1.49517
13.643, 1.49516
13.644, 1.49515
13.645, 1.49514
13.646, 1.49513
13.647, 1.49512
13.648, 1.49511
13.649, 1.4951
13.65, 1.49509
13.651, 1.49508
13.652, 1.49507
13.653, 1.49507
13.654, 1.49506
13.655, 1.49505
13.656, 1.49504
13.657, 1.49503
13.658, 1.49502
13.659, 1.49501
13.66, 1.495
13.661, 1.49499
13.662, 1.49498
13.663, 1.49497
13.664, 1.49496
13.665, 1.49495
13.666, 1.49495
13.667, 1.49494
13.668, 1.49493
13.669, 1.49492
13.67, 1.49491
13.671, 1.4949
13.672, 1.49489
13.673, 1.49488
13.674, 1.49487
13.675, 1.49486
13.676, 1.49485
13.677, 1.49484
13.678, 1.49483
13.679, 1.49482
13.68, 1.49481
13.681, 1.4948
13.682, 1.49479
13.683, 1.49478
13.684, 1.49477
13.685, 1.49476
13.686, 1.49475
13.687, 1.49475
13.688, 1.49474
13.689, 1.49473
13.69, 1.49472
13.691, 1.49471
13.692, 1.4947
13.693, 1.49469
13.694, 1.49468
13.695, 1.49467
13.696, 1.49466
13.697, 1.49465
13.698, 1.49464
13.699, 1.49463
13.7, 1.49462
13.701, 1.49461
13.702, 1.4946
13.703, 1.49459
13.704, 1.49458
13.705, 1.49457
13.706, 1.49456
13.707, 1.49455
13.708, 1.49454
13.709, 1.49453
13.71, 1.49452
13.711, 1.49451
13.712, 1.4945
13.713, 1.49449
13.714, 1.49448
13.715, 1.49447
13.716, 1.49446
13.717, 1.49445
13.718, 1.49444
13.719, 1.49443
13.72, 1.49442
13.721, 1.49441
13.722, 1.49439
13.723, 1.49438
13.724, 1.49437
13.725, 1.49436
13.726, 1.49435
13.727, 1.49434
13.728, 1.49433
13.729, 1.49432
13.73, 1.49431
13.731, 1.4943
13.732, 1.49429
13.733, 1.49428
13.734, 1.49427
13.735, 1.49426
13.736, 1.49425
13.737, 1.49424
13.738, 1.49423
13.739, 1.49422
13.74, 1.49421
13.741, 1.4942
13.742, 1.49419
13.743, 1.49417
13.744, 1.49416
13.745, 1.49415
13.746, 1.49414
13.747, 1.49413
13.748, 1.49412
13.749, 1.49411
13.75, 1.4941
13.751, 1.49409
13.752, 1.49408
13.753, 1.49407
13.754, 1.49406
13.755, 1.49405
13.756, 1.49403
13.757, 1.49402
13.758, 1.49401
13.759, 1.494
13.76, 1.49399
13.761, 1.49398
13.762, 1.49397
13.763, 1.49396
13.764, 1.49395
13.765, 1.49394
13.766, 1.49392
13.767, 1.49391
13.768, 1.4939
13.769, 1.49389
13.77, 1.49388
13.771, 1.49387
13.772, 1.49386
13.773, 1.49385
13.774, 1.49383
13.775, 1.49382
13.776, 1.49381
13.777, 1.4938
13.778, 1.49379
13.779, 1.49378
13.78, 1.49377
13.781, 1.49376
13.782, 1.49374
13.783, 1.49373
13.784, 1.49372
13.785, 1.49371
13.786, 1.4937
13.787, 1.49369
13.788, 1.49368
13.789, 1.49366
13.79, 1.49365
13.791, 1.49364
13.792, 1.49363
13.793, 1.49362
13.794, 1.49361
13.795, 1.49359
13.796, 1.49358
13.797, 1.49357
13.798, 1.49356
13.799, 1.49355
13.8, 1.49354
13.801, 1.49352
13.802, 1.49351
13.803, 1.4935
13.804, 1.49349
13.805, 1.49348
13.806, 1.49346
13.807, 1.49345
13.808, 1.49344
13.809, 1.49343
13.81, 1.49342
13.811, 1.49341
13.812, 1.49339
13.813, 1.49338
13.814, 1.49337
13.815, 1.49336
13.816, 1.49335
13.817, 1.49333
13.818, 1.49332
13.819, 1.49331
13.82, 1.4933
13.821, 1.49328
13.822, 1.49327
13.823, 1.49326
13.824, 1.49325
13.825, 1.49324
13.826, 1.49322
13.827, 1.49321
13.828, 1.4932
13.829, 1.49319
13.83, 1.49317
13.831, 1.49316
13.832, 1.49315
13.833, 1.49314
13.834, 1.49313
13.835, 1.49311
13.836, 1.4931
13.837, 1.49309
13.838, 1.49308
13.839, 1.49306
13.84, 1.49305
13.841, 1.49304
13.842, 1.49303
13.843, 1.49301
13.844, 1.493
13.845, 1.49299
13.846, 1.49298
13.847, 1.49296
13.848, 1.49295
13.849, 1.49294
13.85, 1.49292
13.851, 1.49291
13.852, 1.4929
13.853, 1.49289
13.854, 1.49287
13.855, 1.49286
13.856, 1.49285
13.857, 1.49283
13.858, 1.49282
13.859, 1.49281
13.86, 1.4928
13.861, 1.49278
13.862, 1.49277
13.863, 1.49276
13.864, 1.49274
13.865, 1.49273
13.866, 1.49272
13.867, 1.49271
13.868, 1.49269
13.869, 1.49268
13.87, 1.49267
13.871, 1.49265
13.872, 1.49264
13.873, 1.49263
13.874, 1.49261
13.875, 1.4926
13.876, 1.49259
13.877, 1.49257
13.878, 1.49256
13.879, 1.49255
13.88, 1.49253
13.881, 1.49252
13.882, 1.49251
13.883, 1.49249
13.884, 1.49248
13.885, 1.49247
13.886, 1.49245
13.887, 1.49244
13.888, 1.49243
13.889, 1.49241
13.89, 1.4924
13.891, 1.49239
13.892, 1.49237
13.893, 1.49236
13.894, 1.49235
13.895, 1.49233
13.896, 1.49232
13.897, 1.4923
13.898, 1.49229
13.899, 1.49228
13.9, 1.49226
13.901, 1.49225
13.902, 1.49224
13.903, 1.49222
13.904, 1.49221
13.905, 1.49219
13.906, 1.49218
13.907, 1.49217
13.908, 1.49215
13.909, 1.49214
13.91, 1.49212
13.911, 1.49211
13.912, 1.4921
13.913, 1.49208
13.914, 1.49207
13.915, 1.49206
13.916, 1.49204
13.917, 1.49203
13.918, 1.49201
13.919, 1.492
13.92, 1.49198
13.921, 1.49197
13.922, 1.49196
13.923, 1.49194
13.924, 1.49193
13.925, 1.49191
13.926, 1.4919
13.927, 1.49189
13.928, 1.49187
13.929, 1.49186
13.93, 1.49184
13.931, 1.49183
13.932, 1.49181
13.933, 1.4918
13.934, 1.49178
13.935, 1.49177
13.936, 1.49176
13.937, 1.49174
13.938, 1.49173
13.939, 1.49171
13.94, 1.4917
13.941, 1.49168
13.942, 1.49167
13.943, 1.49165
13.944, 1.49164
13.945, 1.49162
13.946, 1.49161
13.947, 1.4916
13.948, 1.49158
13.949, 1.49157
13.95, 1.49155
13.951, 1.49154
13.952, 1.49152
13.953, 1.49151
13.954, 1.49149
13.955, 1.49148
13.956, 1.49146
13.957, 1.49145
13.958, 1.49143
13.959, 1.49142
13.96, 1.4914
13.961, 1.49139
13.962, 1.49137
13.963, 1.49136
13.964, 1.49134
13.965, 1.49133
13.966, 1.49131
13.967, 1.4913
13.968, 1.49128
13.969, 1.49127
13.97, 1.49125
13.971, 1.49124
13.972, 1.49122
13.973, 1.49121
13.974, 1.49119
13.975, 1.49118
13.976, 1.49116
13.977, 1.49114
13.978, 1.49113
13.979, 1.49111
13.98, 1.4911
13.981, 1.49108
13.982, 1.49107
13.983, 1.49105
13.984, 1.49104
13.985, 1.49102
13.986, 1.49101
13.987, 1.49099
13.988, 1.49097
13.989, 1.49096
13.99, 1.49094
13.991, 1.49093
13.992, 1.49091
13.993, 1.4909
13.994, 1.49088
13.995, 1.49087
13.996, 1.49085
13.997, 1.49083
13.998, 1.49082
13.999, 1.4908
14, 1.49079
14.001, 1.49077
14.002, 1.49076
14.003, 1.49074
14.004, 1.49072
14.005, 1.49071
14.006, 1.49069
14.007, 1.49068
14.008, 1.49066
14.009, 1.49064
14.01, 1.49063
14.011, 1.49061
14.012, 1.4906
14.013, 1.49058
14.014, 1.49056
14.015, 1.49055
14.016, 1.49053
14.017, 1.49052
14.018, 1.4905
14.019, 1.49048
14.02, 1.49047
14.021, 1.49045
14.022, 1.49043
14.023, 1.49042
14.024, 1.4904
14.025, 1.49039
14.026, 1.49037
14.027, 1.49035
14.028, 1.49034
14.029, 1.49032
14.03, 1.4903
14.031, 1.49029
14.032, 1.49027
14.033, 1.49025
14.034, 1.49024
14.035, 1.49022
14.036, 1.49021
14.037, 1.49019
14.038, 1.49017
14.039, 1.49016
14.04, 1.49014
14.041, 1.49012
14.042, 1.49011
14.043, 1.49009
14.044, 1.49007
14.045, 1.49006
14.046, 1.49004
14.047, 1.49002
14.048, 1.49001
14.049, 1.48999
14.05, 1.48997
14.051, 1.48996
14.052, 1.48994
14.053, 1.48992
14.054, 1.4899
14.055, 1.48989
14.056, 1.48987
14.057, 1.48985
14.058, 1.48984
14.059, 1.48982
14.06, 1.4898
14.061, 1.48979
14.062, 1.48977
14.063, 1.48975
14.064, 1.48974
14.065, 1.48972
14.066, 1.4897
14.067, 1.48968
14.068, 1.48967
14.069, 1.48965
14.07, 1.48963
14.071, 1.48962
14.072, 1.4896
14.073, 1.48958
14.074, 1.48956
14.075, 1.48955
14.076, 1.48953
14.077, 1.48951
14.078, 1.48949
14.079, 1.48948
14.08, 1.48946
14.081, 1.48944
14.082, 1.48943
14.083, 1.48941
14.084, 1.48939
14.085, 1.48937
14.086, 1.48936
14.087, 1.48934
14.088, 1.48932
14.089, 1.4893
14.09, 1.48929
14.091, 1.48927
14.092, 1.48925
14.093, 1.48923
14.094, 1.48922
14.095, 1.4892
14.096, 1.48918
14.097, 1.48916
14.098, 1.48914
14.099, 1.48913
14.1, 1.48911
14.101, 1.48909
14.102, 1.48907
14.103, 1.48906
14.104, 1.48904
14.105, 1.48902
14.106, 1.489
14.107, 1.48898
14.108, 1.48897
14.109, 1.48895
14.11, 1.48893
14.111, 1.48891
14.112, 1.4889
14.113, 1.48888
14.114, 1.48886
14.115, 1.48884
14.116, 1.48882
14.117, 1.48881
14.118, 1.48879
14.119, 1.48877
14.12, 1.48875
14.121, 1.48873
14.122, 1.48872
14.123, 1.4887
14.124, 1.48868
14.125, 1.48866
14.126, 1.48864
14.127, 1.48862
14.128, 1.48861
14.129, 1.48859
14.13, 1.48857
14.131, 1.48855
14.132, 1.48853
14.133, 1.48852
14.134, 1.4885
14.135, 1.48848
14.136, 1.48846
14.137, 1.48844
14.138, 1.48842
14.139, 1.48841
14.14, 1.48839
14.141, 1.48837
14.142, 1.48835
14.143, 1.48833
14.144, 1.48831
14.145, 1.4883
14.146, 1.48828
14.147, 1.48826
14.148, 1.48824
14.149, 1.48822
14.15, 1.4882
14.151, 1.48818
14.152, 1.48817
14.153, 1.48815
14.154, 1.48813
14.155, 1.48811
14.156, 1.48809
14.157, 1.48807
14.158, 1.48806
14.159, 1.48804
14.16, 1.48802
14.161, 1.488
14.162, 1.48798
14.163, 1.48796
14.164, 1.48794
14.165, 1.48792
14.166, 1.48791
14.167, 1.48789
14.168, 1.48787
14.169, 1.48785
14.17, 1.48783
14.171, 1.48781
14.172, 1.48779
14.173, 1.48777
14.174, 1.48776
14.175, 1.48774
14.176, 1.48772
14.177, 1.4877
14.178, 1.48768
14.179, 1.48766
14.18, 1.48764
14.181, 1.48762
14.182, 1.4876
14.183, 1.48759
14.184, 1.48757
14.185, 1.48755
14.186, 1.48753
14.187, 1.48751
14.188, 1.48749
14.189, 1.48747
14.19, 1.48745
14.191, 1.48743
14.192, 1.48742
14.193, 1.4874
14.194, 1.48738
14.195, 1.48736
14.196, 1.48734
14.197, 1.48732
14.198, 1.4873
14.199, 1.48728
14.2, 1.48726
14.201, 1.48724
14.202, 1.48722
14.203, 1.48721
14.204, 1.48719
14.205, 1.48717
14.206, 1.48715
14.207, 1.48713
14.208, 1.48711
14.209, 1.48709
14.21, 1.48707
14.211, 1.48705
14.212, 1.48703
14.213, 1.48701
14.214, 1.487
14.215, 1.48698
14.216, 1.48696
14.217, 1.48694
14.218, 1.48692
14.219, 1.4869
14.22, 1.48688
14.221, 1.48686
14.222, 1.48684
14.223, 1.48682
14.224, 1.4868
14.225, 1.48678
14.226, 1.48676
14.227, 1.48674
14.228, 1.48673
14.229, 1.48671
14.23, 1.48669
14.231, 1.48667
14.232, 1.48665
14.233, 1.48663
14.234, 1.48661
14.235, 1.48659
14.236, 1.48657
14.237, 1.48655
14.238, 1.48653
14.239, 1.48651
14.24, 1.48649
14.241, 1.48647
14.242, 1.48646
14.243, 1.48644
14.244, 1.48642
14.245, 1.4864
14.246, 1.48638
14.247, 1.48636
14.248, 1.48634
14.249, 1.48632
14.25, 1.4863
14.251, 1.48628
14.252, 1.48626
14.253, 1.48624
14.254, 1.48622
14.255, 1.4862
14.256, 1.48618
14.257, 1.48616
14.258, 1.48615
14.259, 1.48613
14.26, 1.48611
14.261, 1.48609
14.262, 1.48607
14.263, 1.48605
14.264, 1.48603
14.265, 1.48601
14.266, 1.48599
14.267, 1.48597
14.268, 1.48595
14.269, 1.48593
14.27, 1.48591
14.271, 1.48589
14.272, 1.48587
14.273, 1.48585
14.274, 1.48584
14.275, 1.48582
14.276, 1.4858
14.277, 1.48578
14.278, 1.48576
14.279, 1.48574
14.28, 1.48572
14.281, 1.4857
14.282, 1.48568
14.283, 1.48566
14.284, 1.48564
14.285, 1.48562
14.286, 1.4856
14.287, 1.48558
14.288, 1.48556
14.289, 1.48555
14.29, 1.48553
14.291, 1.48551
14.292, 1.48549
14.293, 1.48547
14.294, 1.48545
14.295, 1.48543
14.296, 1.48541
14.297, 1.48539
14.298, 1.48537
14.299, 1.48535
14.3, 1.48533
14.301, 1.48531
14.302, 1.48529
14.303, 1.48528
14.304, 1.48526
14.305, 1.48524
14.306, 1.48522
14.307, 1.4852
14.308, 1.48518
14.309, 1.48516
14.31, 1.48514
14.311, 1.48512
14.312, 1.4851
14.313, 1.48508
14.314, 1.48506
14.315, 1.48505
14.316, 1.48503
14.317, 1.48501
14.318, 1.48499
14.319, 1.48497
14.32, 1.48495
14.321, 1.48493
14.322, 1.48491
14.323, 1.48489
14.324, 1.48487
14.325, 1.48485
14.326, 1.48484
14.327, 1.48482
14.328, 1.4848
14.329, 1.48478
14.33, 1.48476
14.331, 1.48474
14.332, 1.48472
14.333, 1.4847
14.334, 1.48468
14.335, 1.48467
14.336, 1.48465
14.337, 1.48463
14.338, 1.48461
14.339, 1.48459
14.34, 1.48457
14.341, 1.48455
14.342, 1.48453
14.343, 1.48452
14.344, 1.4845
14.345, 1.48448
14.346, 1.48446
14.347, 1.48444
14.348, 1.48442
14.349, 1.4844
14.35, 1.48438
14.351, 1.48437
14.352, 1.48435
14.353, 1.48433
14.354, 1.48431
14.355, 1.48429
14.356, 1.48427
14.357, 1.48426
14.358, 1.48424
14.359, 1.48422
14.36, 1.4842
14.361, 1.48418
14.362, 1.48416
14.363, 1.48414
14.364, 1.48413
14.365, 1.48411
14.366, 1.48409
14.367, 1.48407
14.368, 1.48405
14.369, 1.48404
14.37, 1.48402
14.371, 1.484
14.372, 1.48398
14.373, 1.48396
14.374, 1.48394
14.375, 1.48393
14.376, 1.48391
14.377, 1.48389
14.378, 1.48387
14.379, 1.48386
14.38, 1.48384
14.381, 1.48382
14.382, 1.4838
14.383, 1.48378
14.384, 1.48377
14.385, 1.48375
14.386, 1.48373
14.387, 1.48371
14.388, 1.4837
14.389, 1.48368
14.39, 1.48366
14.391, 1.48364
14.392, 1.48362
14.393, 1.48361
14.394, 1.48359
14.395, 1.48357
14.396, 1.48356
14.397, 1.48354
14.398, 1.48352
14.399, 1.4835
14.4, 1.48349
14.401, 1.48347
14.402, 1.48345
14.403, 1.48343
14.404, 1.48342
14.405, 1.4834
14.406, 1.48338
14.407, 1.48337
14.408, 1.48335
14.409, 1.48333
14.41, 1.48332
14.411, 1.4833
14.412, 1.48328
14.413, 1.48326
14.414, 1.48325
14.415, 1.48323
14.416, 1.48321
14.417, 1.4832
14.418, 1.48318
14.419, 1.48317
14.42, 1.48315
14.421, 1.48313
14.422, 1.48312
14.423, 1.4831
14.424, 1.48308
14.425, 1.48307
14.426, 1.48305
14.427, 1.48303
14.428, 1.48302
14.429, 1.483
14.43, 1.48299
14.431, 1.48297
14.432, 1.48295
14.433, 1.48294
14.434, 1.48292
14.435, 1.48291
14.436, 1.48289
14.437, 1.48288
14.438, 1.48286
14.439, 1.48284
14.44, 1.48283
14.441, 1.48281
14.442, 1.4828
14.443, 1.48278
14.444, 1.48277
14.445, 1.48275
14.446, 1.48274
14.447, 1.48272
14.448, 1.48271
14.449, 1.48269
14.45, 1.48268
14.451, 1.48266
14.452, 1.48265
14.453, 1.48263
14.454, 1.48262
14.455, 1.4826
14.456, 1.48259
14.457, 1.48257
14.458, 1.48256
14.459, 1.48254
14.46, 1.48253
14.461, 1.48251
14.462, 1.4825
14.463, 1.48249
14.464, 1.48247
14.465, 1.48246
14.466, 1.48244
14.467, 1.48243
14.468, 1.48241
14.469, 1.4824
14.47, 1.48239
14.471, 1.48237
14.472, 1.48236
14.473, 1.48235
14.474, 1.48233
14.475, 1.48232
14.476, 1.4823
14.477, 1.48229
14.478, 1.48228
14.479, 1.48226
14.48, 1.48225
14.481, 1.48224
14.482, 1.48222
14.483, 1.48221
14.484, 1.4822
14.485, 1.48219
14.486, 1.48217
14.487, 1.48216
14.488, 1.48215
14.489, 1.48214
14.49, 1.48212
14.491, 1.48211
14.492, 1.4821
14.493, 1.48209
14.494, 1.48207
14.495, 1.48206
14.496, 1.48205
14.497, 1.48204
14.498, 1.48202
14.499, 1.48201
14.5, 1.482
14.501, 1.48199
14.502, 1.48198
14.503, 1.48197
14.504, 1.48195
14.505, 1.48194
14.506, 1.48193
14.507, 1.48192
14.508, 1.48191
14.509, 1.4819
14.51, 1.48189
14.511, 1.48188
14.512, 1.48187
14.513, 1.48185
14.514, 1.48184
14.515, 1.48183
14.516, 1.48182
14.517, 1.48181
14.518, 1.4818
14.519, 1.48179
14.52, 1.48178
14.521, 1.48177
14.522, 1.48176
14.523, 1.48175
14.524, 1.48174
14.525, 1.48173
14.526, 1.48172
14.527, 1.48171
14.528, 1.4817
14.529, 1.48169
14.53, 1.48168
14.531, 1.48167
14.532, 1.48167
14.533, 1.48166
14.534, 1.48165
14.535, 1.48164
14.536, 1.48163
14.537, 1.48162
14.538, 1.48161
14.539, 1.4816
14.54, 1.4816
14.541, 1.48159
14.542, 1.48158
14.543, 1.48157
14.544, 1.48156
14.545, 1.48156
14.546, 1.48155
14.547, 1.48154
14.548, 1.48153
14.549, 1.48152
14.55, 1.48152
14.551, 1.48151
14.552, 1.4815
14.553, 1.4815
14.554, 1.48149
14.555, 1.48148
14.556, 1.48148
14.557, 1.48147
14.558, 1.48146
14.559, 1.48146
14.56, 1.48145
14.561, 1.48144
14.562, 1.48144
14.563, 1.48143
14.564, 1.48142
14.565, 1.48142
14.566, 1.48141
14.567, 1.48141
14.568, 1.4814
14.569, 1.4814
14.57, 1.48139
14.571, 1.48139
14.572, 1.48138
14.573, 1.48138
14.574, 1.48137
14.575, 1.48137
14.576, 1.48136
14.577, 1.48136
14.578, 1.48135
14.579, 1.48135
14.58, 1.48134
14.581, 1.48134
14.582, 1.48134
14.583, 1.48133
14.584, 1.48133
14.585, 1.48133
14.586, 1.48132
14.587, 1.48132
14.588, 1.48132
14.589, 1.48131
14.59, 1.48131
14.591, 1.48131
14.592, 1.4813
14.593, 1.4813
14.594, 1.4813
14.595, 1.4813
14.596, 1.48129
14.597, 1.48129
14.598, 1.48129
14.599, 1.48129
14.6, 1.48129
14.601, 1.48129
14.602, 1.48128
14.603, 1.48128
14.604, 1.48128
14.605, 1.48128
14.606, 1.48128
14.607, 1.48128
14.608, 1.48128
14.609, 1.48128
14.61, 1.48128
14.611, 1.48128
14.612, 1.48128
14.613, 1.48128
14.614, 1.48128
14.615, 1.48128
14.616, 1.48128
14.617, 1.48128
14.618, 1.48128
14.619, 1.48128
14.62, 1.48128
14.621, 1.48128
14.622, 1.48128
14.623, 1.48128
14.624, 1.48128
14.625, 1.48128
14.626, 1.48128
14.627, 1.48128
14.628, 1.48128
14.629, 1.48128
14.63, 1.48128
14.631, 1.48128
14.632, 1.48128
14.633, 1.48129
14.634, 1.48129
14.635, 1.48129
14.636, 1.48129
14.637, 1.48129
14.638, 1.48129
14.639, 1.48129
14.64, 1.48129
14.641, 1.48129
14.642, 1.48129
14.643, 1.48129
14.644, 1.48129
14.645, 1.48129
14.646, 1.48129
14.647, 1.48129
14.648, 1.48129
14.649, 1.48129
14.65, 1.48129
14.651, 1.48129
14.652, 1.48129
14.653, 1.48129
14.654, 1.48129
14.655, 1.4813
14.656, 1.4813
14.657, 1.4813
14.658, 1.4813
14.659, 1.4813
14.66, 1.4813
14.661, 1.4813
14.662, 1.4813
14.663, 1.4813
14.664, 1.4813
14.665, 1.4813
14.666, 1.4813
14.667, 1.4813
14.668, 1.4813
14.669, 1.4813
14.67, 1.4813
14.671, 1.4813
14.672, 1.4813
14.673, 1.4813
14.674, 1.4813
14.675, 1.4813
14.676, 1.4813
14.677, 1.48131
14.678, 1.48131
14.679, 1.48131
14.68, 1.48131
14.681, 1.48131
14.682, 1.48131
14.683, 1.48131
14.684, 1.48131
14.685, 1.48131
14.686, 1.48131
14.687, 1.48131
14.688, 1.48131
14.689, 1.48131
14.69, 1.48131
14.691, 1.48131
14.692, 1.48131
14.693, 1.48131
14.694, 1.48131
14.695, 1.48131
14.696, 1.48131
14.697, 1.48131
14.698, 1.48131
14.699, 1.48132
14.7, 1.48132
14.701, 1.48132
14.702, 1.48132
14.703, 1.48132
14.704, 1.48132
14.705, 1.48132
14.706, 1.48132
14.707, 1.48132
14.708, 1.48132
14.709, 1.48132
14.71, 1.48132
14.711, 1.48132
14.712, 1.48132
14.713, 1.48132
14.714, 1.48132
14.715, 1.48132
14.716, 1.48132
14.717, 1.48132
14.718, 1.48132
14.719, 1.48132
14.72, 1.48132
14.721, 1.48132
14.722, 1.48132
14.723, 1.48133
14.724, 1.48133
14.725, 1.48133
14.726, 1.48133
14.727, 1.48133
14.728, 1.48133
14.729, 1.48133
14.73, 1.48133
14.731, 1.48133
14.732, 1.48133
14.733, 1.48133
14.734, 1.48133
14.735, 1.48133
14.736, 1.48133
14.737, 1.48133
14.738, 1.48133
14.739, 1.48133
14.74, 1.48133
14.741, 1.48133
14.742, 1.48133
14.743, 1.48133
14.744, 1.48133
14.745, 1.48133
14.746, 1.48133
14.747, 1.48133
14.748, 1.48134
14.749, 1.48134
14.75, 1.48134
14.751, 1.48134
14.752, 1.48134
14.753, 1.48134
14.754, 1.48134
14.755, 1.48134
14.756, 1.48134
14.757, 1.48134
14.758, 1.48134
14.759, 1.48134
14.76, 1.48134
14.761, 1.48134
14.762, 1.48134
14.763, 1.48134
14.764, 1.48134
14.765, 1.48134
14.766, 1.48134
14.767, 1.48134
14.768, 1.48134
14.769, 1.48134
14.77, 1.48134
14.771, 1.48134
14.772, 1.48134
14.773, 1.48134
14.774, 1.48134
14.775, 1.48134
14.776, 1.48135
14.777, 1.48135
